0.018057	0.000000	0.274074	-1	0.314815	0.485725	0.968074	0.239176	0.130435	0.229008	0.893617	0.625321	0.513521	1.350000
0.000279	0.000000	0.135185	-1	0.117284	0.470013	0.469619	0.625995	0.086957	0.314885	0.659574	0.971607	0.242826	1.750000
0.005932	0.200000	0.119630	-1	0.539095	0.758574	0.890834	0.091862	0.173913	0.146947	0.042553	0.978491	0.152594	4.310000
0.091553	0.000000	0.642963	-1	0.648148	0.350450	0.988671	0.054424	1.000000	0.914122	0.808511	1.000000	0.527594	1.150000
0.000823	0.600000	0.035185	-1	0.053498	0.578272	0.339856	0.871218	0.130435	0.427481	0.606383	0.934137	0.103753	2.410000
0.002079	0.220000	0.189630	-1	0.094650	0.391646	0.693100	0.620657	0.260870	0.272901	0.691489	0.980407	0.461645	1.850000
0.000155	0.950000	0.071852	-1	0.063992	0.857061	0.298661	0.362684	0.130435	0.070611	0.223404	0.983988	0.031733	5.000000
0.111482	0.000000	0.642963	-1	0.730453	0.515424	0.964985	0.097155	1.000000	0.914122	0.808511	0.978869	0.405905	1.260000
0.000440	0.000000	0.092593	-1	0.154321	0.494922	0.301751	0.431394	0.130435	0.463740	0.457447	0.928564	0.203091	1.980000
0.003071	0.000000	0.331481	-1	0.411523	0.453152	0.408857	0.113859	0.217391	0.389313	0.702128	1.000000	0.327263	2.450000
0.070605	0.000000	0.642963	-1	0.730453	0.532669	0.962925	0.085697	1.000000	0.914122	0.808511	0.801074	0.443157	1.490000
0.000705	0.000000	0.053333	-1	0.150206	0.687105	0.528321	0.448545	0.086957	0.066794	0.648936	1.000000	0.099338	3.620000
0.232774	0.000000	0.642963	-1	0.563786	0.110558	1.000000	0.004410	1.000000	0.914122	0.808511	0.932725	0.596302	1.190000
0.063903	0.000000	0.642963	-1	0.407407	0.489174	0.791967	0.219726	1.000000	0.914122	0.808511	0.989359	0.365618	1.910000
0.000685	0.000000	0.092593	-1	0.154321	0.531136	0.147271	0.371468	0.130435	0.463740	0.457447	0.945307	0.154801	2.260000
0.000349	0.000000	0.164815	-1	0.267490	0.526729	0.366632	0.484573	0.173913	0.070611	0.808511	0.981088	0.138521	2.070000
0.006838	0.000000	0.202222	-1	0.251029	0.585744	0.802266	0.194828	0.304348	0.229008	0.510638	1.000000	0.161976	3.010000
0.071786	0.000000	0.642963	-1	0.409465	0.498371	0.973223	0.097882	1.000000	0.914122	0.808511	0.762620	0.617274	1.330000
0.114945	0.000000	0.642963	-1	0.471193	0.502778	0.966014	0.094654	1.000000	0.914122	0.808511	0.956629	0.449779	1.460000
0.132696	0.000000	0.642963	-1	0.685185	0.625216	0.757981	0.060417	1.000000	0.914122	0.808511	0.121363	0.579746	0.840000
0.020540	0.000000	0.697778	1	0.452675	0.812608	0.981462	0.082851	0.173913	0.412214	0.223404	0.981618	0.005243	5.000000
0.150090	0.000000	0.642963	-1	0.633745	0.445679	0.945417	0.059335	1.000000	0.914122	0.808511	1.000000	0.403422	1.270000
0.032794	0.000000	0.697778	-1	0.452675	0.486683	0.927909	0.104920	0.173913	0.412214	0.223404	0.604771	0.222958	2.500000
0.002500	0.000000	0.289630	-1	0.277778	0.544932	0.849640	0.144141	0.173913	0.375954	0.882979	0.177720	0.245585	1.860000
0.052159	0.000000	0.642963	-1	0.471193	0.655106	0.666323	0.127609	1.000000	0.914122	0.808511	0.943971	0.274007	2.980000
0.001086	0.300000	0.155185	-1	0.088477	0.535926	0.514933	0.537051	0.217391	0.215649	0.425532	0.939104	0.261865	2.220000
0.000264	0.000000	0.053333	-1	0.150206	0.549722	0.574665	0.448545	0.086957	0.066794	0.648936	0.992990	0.096026	2.870000
0.025785	0.000000	0.697778	-1	0.452675	0.528454	0.959835	0.088243	0.173913	0.412214	0.223404	0.748323	0.258554	2.380000
0.002261	0.000000	1.000000	-1	0.460905	0.293543	0.979403	0.063018	0.130435	1.000000	0.797872	0.802133	0.771247	0.810000
0.001168	0.250000	0.162593	-1	0.139918	0.554704	0.668383	0.554329	0.304348	0.185115	0.755319	1.000000	0.137969	2.220000
0.111389	0.000000	0.642963	-1	0.633745	0.438973	0.771370	0.033719	1.000000	0.914122	0.808511	0.851884	0.779249	0.630000
0.008813	0.000000	0.339259	-1	0.327160	0.490707	0.513903	0.137375	0.130435	0.223282	0.617021	1.000000	0.117274	2.210000
0.008743	0.000000	0.274074	-1	0.314815	0.465415	0.811535	0.284471	0.130435	0.229008	0.893617	0.974406	0.357064	1.750000
0.003655	0.000000	0.202222	-1	0.251029	0.897873	0.695160	0.229365	0.304348	0.229008	0.510638	0.954738	0.061258	4.830000
0.124549	0.000000	0.642963	-1	0.685185	0.546082	1.000000	0.066319	1.000000	0.914122	0.808511	0.802940	0.366722	1.670000
0.000574	0.000000	0.138889	-1	0.131687	0.588044	0.547889	0.300821	0.086957	0.114504	0.627660	0.988401	0.132450	2.660000
0.086161	0.000000	0.642963	-1	0.633745	0.418854	0.988671	0.045813	1.000000	0.914122	0.808511	0.990418	0.501932	0.850000
0.095378	0.000000	0.642963	-1	0.409465	0.534010	0.856849	0.083942	1.000000	0.914122	0.808511	0.209617	0.439018	1.450000
0.003183	0.000000	0.364815	-1	0.213992	0.354666	0.071061	0.223508	0.130435	0.171756	0.638298	0.879041	0.767660	2.370000
0.000579	0.000000	0.063704	-1	0.211934	0.655106	0.571576	0.154534	0.086957	0.011450	0.553191	1.000000	0.091336	3.720000
0.006395	0.000000	0.202222	-1	0.251029	0.915118	0.725026	0.246324	0.304348	0.229008	0.510638	0.972288	0.020419	4.170000
0.000210	0.000000	0.042593	-1	0.273663	0.570799	0.584964	0.467159	0.000000	0.448473	0.351064	0.982500	0.190949	1.650000
0.000851	0.000000	0.488148	-1	0.106996	0.469055	0.405767	0.397667	0.130435	0.194656	0.361702	1.000000	0.239238	2.170000
0.025133	0.000000	0.697778	-1	0.452675	0.439356	0.915551	0.117524	0.173913	0.412214	0.223404	0.995486	0.273455	2.270000
0.003340	0.000000	0.245926	-1	0.222222	0.527112	0.267765	0.389773	0.173913	0.190840	0.744681	1.000000	0.121965	2.300000
0.274109	0.000000	0.642963	-1	0.648148	0.209044	1.000000	0.030700	1.000000	0.914122	0.808511	1.000000	0.732616	1.050000
0.041482	0.000000	0.642963	-1	0.685185	0.268634	0.911432	0.056625	1.000000	0.914122	0.808511	0.796081	0.338576	2.190000
0.011196	0.000000	0.274074	-1	0.314815	0.596474	0.869207	0.282752	0.130435	0.229008	0.893617	0.957966	0.282837	2.100000
0.001403	0.000000	0.289630	-1	0.277778	0.491665	0.847580	0.090280	0.173913	0.375954	0.882979	0.976776	0.341060	2.040000
0.031607	0.000000	0.642963	-1	0.302469	0.421728	0.385170	0.269958	1.000000	0.914122	0.808511	0.989964	0.239790	2.180000
0.073423	0.000000	0.642963	1	0.506173	0.662004	0.974253	0.006620	1.000000	0.914122	0.808511	0.987770	0.033940	5.000000
0.000052	0.550000	0.055926	-1	0.008230	0.554129	0.298661	0.561767	0.000000	0.215649	0.287234	0.994503	0.179360	2.200000
0.015946	0.000000	0.697778	-1	1.000000	0.565051	1.000000	0.057862	0.173913	0.412214	0.223404	0.917822	0.156181	2.330000
0.000815	0.800000	0.155926	-1	0.053498	0.687296	0.255407	0.362566	0.130435	0.110687	0.702128	1.000000	0.050497	3.730000
0.003587	0.000000	0.783333	-1	0.491770	0.549914	0.987642	0.062099	0.130435	0.477099	0.914894	1.000000	0.376932	1.800000
0.001626	0.000000	0.343333	-1	0.333333	0.471355	0.820803	0.147114	0.217391	0.467557	0.553191	0.993973	0.236479	1.920000
0.000870	0.450000	0.100000	-1	0.106996	0.694386	0.370752	0.312552	0.173913	0.402672	0.276596	1.000000	0.100993	3.490000
0.125369	0.000000	0.642963	-1	0.730453	0.587852	0.944387	0.090489	1.000000	0.914122	0.808511	0.276186	0.594371	1.340000
0.000627	0.400000	0.018889	-1	0.090535	0.561219	0.427394	0.696787	0.000000	0.282443	0.755319	1.000000	0.117274	2.290000
0.000656	0.700000	0.055556	-1	0.030864	0.533436	0.177137	0.609099	0.173913	0.326336	0.234043	0.927732	0.089404	2.250000
0.084520	0.000000	0.642963	-1	0.674897	0.547231	0.982492	0.095973	1.000000	0.914122	0.808511	0.766277	0.485099	1.300000
0.002085	0.000000	0.245926	-1	0.222222	0.549914	0.121524	0.389773	0.173913	0.190840	0.744681	0.991881	0.092439	2.460000
0.002945	0.000000	0.331481	-1	0.411523	0.427860	0.697219	0.160327	0.217391	0.389313	0.702128	1.000000	0.341336	1.830000
0.006198	0.000000	0.783333	-1	0.491770	0.531519	0.981462	0.089216	0.130435	0.477099	0.914894	0.994377	0.420254	1.810000
0.000612	0.000000	0.414444	-1	0.386831	0.654340	0.907312	0.094381	0.000000	0.164122	0.893617	1.000000	0.107892	2.390000
0.006803	0.200000	0.119630	-1	0.539095	0.985438	0.865088	0.061054	0.173913	0.146947	0.042553	0.981845	0.093543	5.000000
0.001117	0.000000	1.000000	-1	0.460905	0.464074	0.987642	0.067155	0.130435	1.000000	0.797872	0.982879	0.450883	1.360000
0.000921	0.125000	0.264074	-1	0.286008	0.469630	0.656025	0.402923	0.173913	0.236641	0.276596	0.996722	0.295254	2.290000
0.423240	0.000000	0.642963	-1	0.604938	0.506036	0.780639	0.066682	1.000000	0.914122	0.808511	0.046649	0.352925	1.090000
0.001249	0.125000	0.264074	-1	0.286008	0.469055	0.823893	0.463503	0.173913	0.236641	0.276596	1.000000	0.318433	1.890000
0.000633	0.000000	0.414444	-1	0.386831	0.580954	0.681771	0.122671	0.000000	0.164122	0.893617	0.987619	0.219095	2.240000
0.000401	0.280000	0.529630	-1	0.162551	0.552021	0.522142	0.230638	0.130435	0.158397	0.595745	0.995234	0.177428	2.290000
0.003473	0.000000	0.202222	-1	0.244856	0.901514	0.776519	0.160482	0.304348	0.229008	0.510638	0.970120	0.066501	4.480000
0.001142	0.000000	0.289630	-1	0.277778	0.504694	0.530381	0.149879	0.173913	0.375954	0.882979	0.991401	0.310982	2.170000
0.137585	0.000000	0.642963	-1	0.409465	0.436099	0.584964	0.078931	1.000000	0.914122	0.808511	0.061350	0.385210	1.020000
0.111950	0.000000	0.642963	-1	0.730453	0.560261	1.000000	0.077185	1.000000	0.914122	0.808511	0.974356	0.472406	1.540000
0.001519	0.000000	0.228519	-1	0.129630	0.499713	0.038105	0.417509	0.086957	0.087786	0.563830	0.965883	0.112583	2.530000
0.001665	0.250000	0.162593	-1	0.139918	0.495114	0.270855	0.607917	0.304348	0.185115	0.755319	0.984316	0.141556	2.330000
0.188890	0.000000	0.642963	-1	0.648148	0.328799	0.980433	0.026962	1.000000	0.914122	0.808511	1.000000	0.802428	0.720000
0.000564	0.000000	0.447778	-1	0.106996	0.511784	0.523172	0.353236	0.173913	0.402672	0.648936	0.973524	0.292770	2.120000
0.098750	0.000000	0.642963	-1	0.409465	0.383982	0.697219	0.084924	1.000000	0.914122	0.808511	0.008397	0.425773	1.170000
0.014242	0.000000	0.697778	1	0.452675	0.515233	0.923790	0.060817	0.173913	0.412214	0.223404	0.853800	0.104029	2.700000
0.000609	0.000000	0.063704	-1	0.211934	0.496647	0.678682	0.195519	0.086957	0.011450	0.553191	0.975314	0.315121	2.960000
0.001214	0.000000	0.289630	-1	0.277778	0.616976	0.704428	0.156999	0.173913	0.375954	0.882979	0.996672	0.163907	2.650000
0.006004	0.200000	0.119630	-1	0.390947	0.748994	0.511843	0.158445	0.173913	0.146947	0.042553	0.983358	0.039459	4.350000
0.000961	0.000000	0.122593	-1	0.257202	0.547040	0.836251	0.137921	0.173913	0.208015	0.425532	0.996470	0.201711	2.360000
0.082734	0.000000	0.642963	-1	0.604938	0.504311	0.774459	0.073293	1.000000	0.914122	0.808511	0.243104	0.546082	1.100000
0.000772	0.330000	0.053333	-1	0.179012	0.739414	0.710608	0.179105	0.260870	0.066794	0.617021	1.000000	0.130795	3.340000
0.007387	0.200000	0.119630	-1	0.539095	0.722744	1.000000	0.069565	0.173913	0.146947	0.042553	0.965682	0.167219	3.600000
0.000903	0.450000	0.100000	-1	0.106996	0.693045	0.240989	0.486519	0.173913	0.402672	0.276596	0.983837	0.031457	3.640000
0.000547	0.000000	0.164815	-1	0.267490	0.464457	0.437693	0.334876	0.173913	0.070611	0.808511	1.000000	0.221026	1.900000
0.008951	0.000000	0.274074	-1	0.314815	0.363096	0.347065	0.242514	0.130435	0.229008	0.893617	0.727899	0.274834	2.020000
0.000307	0.750000	0.081852	-1	0.088477	0.663537	0.132853	0.388428	0.086957	0.124046	0.606383	0.996772	0.006898	3.490000
0.006429	0.200000	0.119630	-1	0.390947	0.907454	0.660144	0.117488	0.173913	0.146947	0.042553	0.968834	0.157561	5.000000
0.000673	0.000000	0.092593	-1	0.154321	0.442039	0.235839	0.371468	0.130435	0.463740	0.457447	0.963538	0.227373	1.930000
0.106860	0.000000	0.642963	-1	0.674897	0.606821	0.939238	0.124262	1.000000	0.914122	0.808511	0.016037	0.468543	1.490000
0.001361	0.000000	0.228519	-1	0.129630	0.614869	0.000000	0.417509	0.086957	0.087786	0.563830	0.971027	0.085817	2.660000
0.043054	0.000000	0.642963	-1	0.792181	0.515424	0.908342	0.106021	1.000000	0.914122	0.808511	0.883378	0.343819	1.990000
0.000412	0.525000	0.169630	-1	0.041152	0.575589	0.205973	0.562668	0.217391	0.202290	0.425532	0.936507	0.214680	2.480000
0.002617	0.000000	0.331481	-1	0.411523	0.470971	0.642636	0.116351	0.217391	0.389313	0.702128	1.000000	0.308775	2.120000
0.000858	0.000000	0.488148	-1	0.106996	0.491665	0.159629	0.397667	0.130435	0.194656	0.361702	1.000000	0.189018	2.390000
0.000438	0.000000	0.414444	-1	0.386831	0.490324	0.760041	0.105293	0.000000	0.164122	0.893617	1.000000	0.202815	2.060000
0.001493	0.000000	0.122593	-1	0.257202	0.385323	0.881565	0.133356	0.173913	0.208015	0.425532	1.000000	0.357616	2.310000
0.000391	0.250000	0.152593	-1	0.084362	0.606630	0.315139	0.388391	0.130435	0.179389	0.680851	1.000000	0.098234	2.800000
0.002046	0.000000	0.228519	-1	0.129630	0.426327	0.313079	0.361084	0.086957	0.087786	0.563830	1.000000	0.342715	2.000000
0.004448	0.000000	0.339259	-1	0.327160	0.540525	0.662204	0.218507	0.130435	0.223282	0.617021	0.995739	0.238135	2.310000
0.000252	0.280000	0.529630	-1	0.162551	0.507760	0.267765	0.230638	0.130435	0.158397	0.595745	0.998563	0.123620	2.500000
0.130062	0.000000	0.642963	-1	0.648148	0.282621	0.969104	0.058235	1.000000	0.914122	0.808511	1.000000	0.660872	0.970000
0.000430	0.250000	0.152593	-1	0.084362	0.585936	0.695160	0.388391	0.130435	0.179389	0.680851	0.996798	0.151490	2.390000
0.000549	0.330000	0.053333	-1	0.179012	0.704158	0.393409	0.263020	0.260870	0.066794	0.617021	0.991881	0.143488	3.610000
0.037257	0.000000	0.697778	1	1.000000	0.352941	1.000000	0.017459	0.173913	0.412214	0.223404	1.000000	0.692329	1.340000
0.052405	0.000000	0.642963	-1	0.674897	0.462732	0.875386	0.131946	1.000000	0.914122	0.808511	0.025619	0.476821	1.270000
0.000669	0.000000	0.063704	-1	0.211934	0.805518	0.828012	0.146532	0.086957	0.011450	0.553191	0.996621	0.160872	3.980000
1.000000	0.000000	0.642963	-1	0.588477	0.652807	0.916581	0.026089	1.000000	0.914122	0.808511	1.000000	0.427152	1.040000
0.001127	0.800000	0.043333	-1	0.057613	0.455068	0.170958	0.859888	0.130435	0.280534	1.000000	0.947400	0.105960	2.060000
0.006049	0.000000	0.783333	-1	0.491770	0.496264	0.978373	0.049023	0.130435	0.477099	0.914894	1.000000	0.461645	1.780000
0.001853	0.000000	0.289630	-1	0.277778	0.435907	0.916581	0.098337	0.173913	0.375954	0.882979	0.996898	0.467163	1.950000
0.000856	0.300000	0.155185	-1	0.088477	0.559494	0.160659	0.460157	0.217391	0.215649	0.425532	0.955898	0.127759	2.370000
0.000323	0.800000	0.155926	-1	0.053498	0.632305	0.257467	0.362566	0.130435	0.110687	0.702128	1.000000	0.044150	2.850000
0.003749	0.220000	0.189630	-1	0.094650	0.488025	0.329557	0.629805	0.260870	0.272901	0.691489	0.983055	0.205022	2.430000
0.001813	0.000000	0.245926	-1	0.222222	0.548956	0.508754	0.310160	0.173913	0.190840	0.744681	1.000000	0.150938	2.380000
0.049634	0.000000	0.642963	-1	0.409465	0.467906	0.943357	0.128282	1.000000	0.914122	0.808511	0.834560	0.540563	1.910000
0.001301	0.000000	0.079630	-1	0.123457	0.587086	0.565396	0.215115	0.043478	0.169847	0.574468	0.901861	0.135762	2.840000
0.000974	0.000000	0.922593	-1	0.403292	0.459858	0.926880	0.087052	0.043478	0.001908	0.691489	0.952569	0.447020	2.050000
0.006000	0.200000	0.119630	-1	0.539095	0.697835	0.812564	0.089343	0.173913	0.146947	0.042553	0.989662	0.216887	3.380000
0.011039	0.000000	0.274074	-1	0.314815	0.431500	1.000000	0.269676	0.130435	0.229008	0.893617	0.994049	0.500828	1.450000
0.007007	0.000000	0.274074	-1	0.314815	0.457559	0.606591	0.325355	0.130435	0.229008	0.893617	1.000000	0.180188	2.040000
0.001859	0.250000	0.162593	-1	0.139918	0.460816	0.932029	0.517319	0.304348	0.185115	0.755319	0.952544	0.350717	1.600000
0.110343	0.000000	0.642963	-1	0.588477	0.619467	0.987642	0.020769	1.000000	0.914122	0.808511	1.000000	0.538355	1.330000
0.000240	0.750000	0.081852	-1	0.088477	0.581337	0.194645	0.388428	0.086957	0.124046	0.606383	0.996798	0.071468	3.080000
0.051136	0.000000	0.642963	-1	0.685185	0.000000	0.875386	0.043976	1.000000	0.914122	0.808511	0.893590	0.148731	2.750000
0.001217	0.200000	0.230370	-1	0.162551	0.570416	0.574665	0.253517	0.086957	0.068702	0.638298	0.995108	0.165563	2.440000
0.001456	0.000000	0.364815	1	0.213992	0.479594	0.578785	0.282771	0.130435	0.171756	0.638298	0.960714	0.356788	2.440000
0.005780	0.000000	0.202222	1	0.251029	0.588235	0.757981	0.274477	0.304348	0.229008	0.510638	0.978693	0.215508	2.510000
0.000849	0.000000	0.079630	-1	0.123457	0.816057	0.350154	0.215115	0.043478	0.169847	0.574468	0.991502	0.050773	4.380000
0.038979	0.000000	0.642963	1	0.685185	1.000000	0.823893	0.070483	1.000000	0.914122	0.808511	0.893212	0.098234	2.190000
0.002073	0.220000	0.189630	-1	0.094650	0.604905	0.150360	0.608981	0.260870	0.272901	0.691489	0.992032	0.133278	2.620000
0.078861	0.000000	0.642963	-1	0.685185	0.468481	0.951596	0.067746	1.000000	0.914122	0.808511	0.806042	0.385486	1.420000
0.135348	0.000000	0.642963	-1	0.471193	0.399885	0.872297	0.074712	1.000000	0.914122	0.808511	0.734354	0.341336	2.080000
0.000150	0.800000	0.037778	-1	0.000000	0.511401	0.294542	0.723804	0.000000	0.103053	0.595745	0.860558	0.309051	2.010000
0.000139	0.850000	0.126296	-1	0.090535	0.566200	0.255407	0.673435	0.130435	0.312977	0.563830	0.988729	0.127759	2.310000
0.265729	0.000000	0.642963	-1	0.588477	0.540142	0.960865	0.023325	1.000000	0.914122	0.808511	1.000000	0.605960	1.310000
0.002842	0.000000	0.783333	-1	0.491770	0.408507	0.958805	0.059899	0.130435	0.477099	0.914894	0.987922	0.426600	1.620000
0.000340	0.250000	0.152593	-1	0.084362	0.525196	0.301751	0.388391	0.130435	0.179389	0.680851	1.000000	0.137693	2.480000
0.065357	0.000000	0.642963	-1	0.674897	0.565626	0.895984	0.152043	1.000000	0.914122	0.808511	0.992234	0.236203	2.020000
0.002761	0.000000	0.364815	-1	0.213992	0.425752	0.718847	0.293292	0.130435	0.171756	0.638298	0.981164	0.450607	2.250000
0.010672	0.000000	0.274074	-1	0.314815	0.476336	0.884655	0.302249	0.130435	0.229008	0.893617	0.771748	0.429084	1.480000
0.000525	0.000000	0.098889	-1	0.213992	0.674075	0.619979	0.207777	0.043478	0.158397	0.553191	0.997882	0.109547	2.870000
0.146890	0.000000	0.642963	-1	0.401235	0.412340	0.554068	0.154053	1.000000	0.914122	0.808511	1.000000	0.359547	2.010000
0.002125	0.000000	0.372963	-1	0.057613	0.514275	0.033986	0.378079	0.130435	0.225191	0.702128	0.950250	0.160320	2.340000
0.000814	0.450000	0.100000	-1	0.106996	0.617168	0.393409	0.241795	0.173913	0.402672	0.276596	0.992360	0.136589	3.200000
0.025937	0.000000	0.697778	-1	0.452675	0.444338	0.972194	0.114496	0.173913	0.412214	0.223404	0.877024	0.284216	1.910000
0.016377	0.000000	0.697778	-1	0.452675	0.752635	0.905252	0.076503	0.173913	0.412214	0.223404	0.943341	0.000000	5.000000
0.001369	0.125000	0.197407	-1	0.049383	0.445296	0.309990	0.488174	0.130435	0.301527	0.670213	1.000000	0.194812	2.090000
0.004512	0.000000	0.202222	1	0.251029	0.498755	0.910402	0.174449	0.304348	0.229008	0.510638	0.995814	0.544426	2.170000
0.000371	0.000000	0.098889	-1	0.213992	0.544932	0.731205	0.178459	0.043478	0.158397	0.553191	0.991553	0.178532	2.200000
0.157855	0.000000	0.642963	-1	0.436214	0.593217	1.000000	0.036183	1.000000	0.914122	0.808511	0.087574	0.537804	1.720000
0.000453	0.800000	0.028889	-1	0.039095	0.679441	0.347065	0.561922	0.043478	0.270992	0.000000	0.892607	0.189845	3.030000
0.089763	0.000000	0.642963	-1	0.648148	0.375359	1.000000	0.036692	1.000000	0.914122	0.808511	1.000000	0.629967	1.230000
0.001829	0.000000	0.922593	-1	0.403292	0.464648	0.880536	0.078504	0.043478	0.001908	0.691489	0.970044	0.360927	2.140000
0.002138	0.220000	0.189630	-1	0.094650	0.510634	0.785788	0.629805	0.260870	0.272901	0.691489	0.947652	0.232340	2.050000
0.002423	0.200000	0.230370	1	0.162551	0.791339	0.503605	0.294347	0.086957	0.068702	0.638298	0.984543	0.133830	3.520000
0.001090	0.250000	0.162593	-1	0.139918	0.453344	0.456231	0.527640	0.304348	0.185115	0.755319	1.000000	0.206678	1.960000
0.000704	0.000000	0.922593	-1	0.403292	0.442422	0.687951	0.102583	0.043478	0.001908	0.691489	0.980458	0.348786	2.200000
0.000983	0.125000	0.264074	-1	0.286008	0.446062	0.371782	0.392956	0.173913	0.236641	0.276596	0.983862	0.385762	2.170000
0.053344	0.000000	0.642963	-1	0.674897	0.567925	0.860968	0.118779	1.000000	0.914122	0.808511	0.127591	0.452539	1.410000
0.003291	0.200000	0.230370	-1	0.162551	0.439739	0.403708	0.300030	0.086957	0.068702	0.638298	0.979197	0.310982	2.110000
0.220331	0.000000	0.642963	-1	0.588477	0.718912	0.978373	0.016978	1.000000	0.914122	0.808511	1.000000	0.323124	1.500000
0.000462	0.000000	0.414444	-1	0.386831	0.473079	0.802266	0.125072	0.000000	0.164122	0.893617	1.000000	0.169702	1.190000
0.076372	0.000000	0.642963	-1	0.674897	0.482851	0.839341	0.144395	1.000000	0.914122	0.808511	1.000000	0.357892	2.000000
0.013682	0.000000	0.697778	-1	0.452675	0.648017	0.973223	0.067992	0.173913	0.412214	0.223404	0.915603	0.078918	4.130000
0.000620	0.000000	0.164815	-1	0.267490	0.461199	0.572606	0.334876	0.173913	0.070611	0.808511	1.000000	0.208609	1.870000
0.000559	0.000000	0.063704	-1	0.211934	0.818164	0.522142	0.188198	0.086957	0.011450	0.553191	0.989233	0.075055	5.000000
0.092851	0.000000	0.642963	1	0.582305	0.443380	0.892894	0.000000	1.000000	0.914122	0.808511	0.876393	0.197296	5.000000
0.063618	0.000000	0.642963	-1	0.730453	0.509293	1.000000	0.079586	1.000000	0.914122	0.808511	0.996949	0.410044	1.840000
0.211360	0.000000	0.642963	-1	0.436214	0.204445	1.000000	0.038584	1.000000	0.914122	0.808511	0.071789	0.900662	1.790000
0.001508	0.000000	0.364815	-1	0.213992	0.539184	0.302781	0.256054	0.130435	0.171756	0.638298	0.972036	0.211093	2.810000
0.057141	0.000000	0.642963	-1	0.674897	0.524238	0.915551	0.112632	1.000000	0.914122	0.808511	0.970220	0.428808	1.610000
0.000622	0.000000	0.135185	-1	0.117284	0.447787	0.508754	0.625995	0.086957	0.314885	0.659574	0.918579	0.301876	1.720000
0.001382	0.000000	0.488148	-1	0.106996	0.597241	0.290422	0.439287	0.130435	0.194656	0.361702	1.000000	0.125276	2.860000
